,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20
5303,5303,2805,7648,6381,2041,1382,3462,4400,341,1182,1205,1398,1476,1987,2028,2055,2569,2697,2794,2962,1.0000000000000002,0.3849001794597505,0.3849001794597505,0.3779644730092272,0.3535533905932737,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379
5306,5306,6044,1312,1461,2627,5963,5977,7613,2805,6234,7394,7648,4158,6381,6794,1691,2041,3883,3929,4097,1.0000000000000002,0.3015113445777636,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2611164839335468,0.2611164839335468,0.2611164839335468,0.2611164839335468,0.2279211529192759,0.2279211529192759,0.2279211529192759,0.2132007163556104,0.2132007163556104,0.2132007163556104,0.2132007163556104,0.2132007163556104
5307,5307,3136,3234,3986,5157,6444,6878,9204,2966,4345,4631,8126,2280,4108,6611,7746,161,2873,4915,7994,1.0,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3198010745334156,0.3198010745334156,0.3198010745334156,0.3061862178478972,0.2672612419124243,0.2672612419124243,0.2672612419124243,0.2672612419124243,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999
5309,5309,4256,7578,255,356,1127,1915,2006,3152,3712,3826,4636,6046,6056,6115,6891,7468,658,1961,3004,1.0000000000000002,0.4216370213557839,0.3333333333333333,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3015113445777636,0.2886751345948128,0.2886751345948128,0.2721655269759087
5310,5310,7627,2115,3486,8661,9170,1655,3550,5332,134,215,307,1154,1738,1754,1871,2082,2441,2442,2475,1.0,0.4472135954999579,0.4008918628686365,0.4008918628686365,0.4008918628686365,0.3749999999999999,0.3535533905932737,0.3535533905932737,0.3535533905932737,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684
5311,5311,2854,3620,4058,1230,2622,2225,1796,3473,6153,6201,6205,6665,6727,8742,628,2423,3619,1961,2956,1.0000000000000002,0.3651483716701108,0.3651483716701108,0.3651483716701108,0.3481553119113957,0.3333333333333334,0.3202563076101743,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2611164839335468,0.2611164839335468,0.2611164839335468,0.25,0.25
5316,5316,7302,6234,161,7682,6710,22,333,334,454,762,1060,1610,1813,2894,3951,4959,5965,6016,6129,1.0000000000000002,0.3813850356982369,0.3481553119113957,0.3198010745334156,0.3198010745334156,0.3015113445777636,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777
5317,5317,7964,3741,6560,3350,5938,1274,7394,336,8160,2246,2861,5159,7136,7602,166,1905,1906,2475,2567,1.0,0.6674238124719147,0.5720775535473555,0.5720775535473555,0.4,0.4,0.3813850356982369,0.3651483716701108,0.3508232077228117,0.3354101966249684,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3
5318,5318,3467,2172,2440,5904,6164,8121,8423,2621,3393,3711,559,1072,1611,2102,2226,3715,4123,5814,6135,1.0,0.4472135954999579,0.3749999999999999,0.3749999999999999,0.3749999999999999,0.3749999999999999,0.3749999999999999,0.3749999999999999,0.3535533905932737,0.3535533905932737,0.3535533905932737,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684
5319,5319,793,1052,1208,1419,7246,43,112,546,1242,1291,1777,1960,2217,2218,2250,2252,2392,2706,2709,1.0,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
5320,5320,1177,3524,2797,3101,6012,10,7070,434,2662,3138,8436,414,2017,2166,3800,4301,5350,7329,7417,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3015113445777636,0.3015113445777636,0.2886751345948128,0.2721655269759087,0.2721655269759087,0.2721655269759087,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848
5324,5324,6405,8184,2066,7516,6662,1707,82,1722,2026,2152,3071,7111,7239,7483,8506,465,915,959,1449,1.0000000000000002,0.4216370213557839,0.4216370213557839,0.3162277660168379,0.3162277660168379,0.2721655269759087,0.2357022603955158,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919
5331,5331,6330,118,1145,1182,1705,2028,3880,4426,4428,6030,7438,7865,3475,4155,2805,5363,236,2681,3776,1.0,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2860387767736777,0.2860387767736777,0.2738612787525831,0.2738612787525831,0.2581988897471611,0.2581988897471611,0.2581988897471611
5332,5332,2082,1253,2115,3486,8661,5310,9170,1655,3550,84,134,215,307,1154,1738,1754,1871,2441,2442,1.0000000000000002,0.4216370213557839,0.4020151261036848,0.3779644730092272,0.3779644730092272,0.3779644730092272,0.3535533905932737,0.3535533905932737,0.3333333333333333,0.3333333333333333,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379
5333,5333,3913,6879,108,7058,8005,6018,152,3224,3454,3683,4193,4401,4548,7587,8244,2130,3473,5338,5818,1.0,0.4,0.4,0.3813850356982369,0.3813850356982369,0.3813850356982369,0.3354101966249684,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3
5334,5334,3643,2829,8286,2212,3832,5487,6046,6248,6470,7198,1405,3191,6669,8842,8414,2907,8464,415,831,0.9999999999999998,0.4447495899966607,0.392232270276368,0.3698001308168194,0.3508232077228117,0.3508232077228117,0.3508232077228117,0.3508232077228117,0.3508232077228117,0.3508232077228117,0.3508232077228117,0.3344968040028363,0.3344968040028363,0.3344968040028363,0.3344968040028363,0.3144854510165755,0.294174202707276,0.294174202707276,0.2773500981126146,0.2773500981126146
5336,5336,8532,474,951,2029,2126,3910,7420,7669,8234,8368,8396,9203,2978,7789,336,1721,2012,2115,3486,1.0000000000000002,0.2886751345948128,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2611164839335468,0.2611164839335468,0.2401922307076307,0.2357022603955159,0.2182178902359924,0.2182178902359924,0.2182178902359924
5338,5338,2299,2206,1004,3913,4125,4758,6012,7893,3983,7058,414,2017,2166,3800,5350,7329,7417,650,1625,1.0,0.4472135954999579,0.4216370213557839,0.4,0.4,0.4,0.4,0.4,0.4,0.3872983346207417,0.3813850356982369,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3354101966249684,0.3354101966249684
5339,5339,2027,1730,2974,1777,3699,2805,5960,3225,7406,2379,3985,8149,44,546,618,808,980,1330,1692,1.0000000000000002,0.5833333333333335,0.4564354645876385,0.2886751345948128,0.2738612787525831,0.2738612787525831,0.25,0.25,0.2401922307076307,0.2041241452319315,0.1924500897298752,0.1924500897298752,0.1924500897298752,0.1825741858350554,0.1825741858350554,0.1825741858350554,0.1825741858350554,0.1825741858350554,0.1825741858350554,0.1825741858350554
5340,5340,2354,3852,1369,1625,2172,4017,5904,7384,631,1196,1442,1612,1757,2833,3953,4476,6009,7407,7641,1.0000000000000002,0.3779644730092272,0.3779644730092272,0.3535533905932737,0.3535533905932737,0.3535533905932737,0.3535533905932737,0.3535533905932737,0.3535533905932737,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
5348,5348,443,1737,3640,4156,5887,6072,1211,1741,2334,2833,3635,5155,5261,6011,6047,6301,6355,6849,6887,1.0,0.2132007163556104,0.2132007163556104,0.2132007163556104,0.2132007163556104,0.2132007163556104,0.2132007163556104,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424
5350,5350,650,708,10,2490,414,2017,2166,3800,7329,7417,1625,2299,2582,2910,3873,5295,6018,631,4038,0.9999999999999996,0.5345224838248487,0.4780914437337574,0.4558423058385518,0.4558423058385518,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4008918628686365,0.4008918628686365,0.4008918628686365,0.4008918628686365,0.4008918628686365,0.4008918628686365,0.4008918628686365,0.3779644730092272,0.3779644730092272
5352,5352,1234,324,3422,7413,8103,667,1455,1742,1826,1919,2134,2505,2960,3549,3591,4053,5765,5945,6554,1.0,0.4,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
5354,5354,2659,658,414,2017,2166,3800,5350,7329,7417,650,1625,2299,2582,2910,3873,5295,6018,6973,7757,1.0,0.4,0.3651483716701108,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684
5355,5355,663,2637,3885,6314,6336,1721,1979,2012,2115,3486,4108,4971,8661,8933,1625,2873,2944,5310,8595,1.0,0.3,0.3,0.3,0.3,0.3,0.2581988897471611,0.2390457218668787,0.2390457218668787,0.2390457218668787,0.2390457218668787,0.2390457218668787,0.2390457218668787,0.2390457218668787,0.2390457218668787,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2236067977499789
5356,5356,661,6352,6462,4057,4108,7405,147,2873,6670,6995,7617,8595,15,37,73,98,223,277,613,1.0,0.3813850356982369,0.3162277660168379,0.3162277660168379,0.2581988897471611,0.2390457218668787,0.2390457218668787,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919
5360,5360,1082,1217,3146,4966,6611,7156,9302,324,1287,1459,1463,1586,1916,2458,3422,3460,5929,6112,6178,1.0,0.3,0.3,0.3,0.3,0.2390457218668787,0.2390457218668787,0.2236067977499789,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919
5361,5361,6351,3532,6175,7198,5334,3643,2829,2907,3640,6155,7019,8464,310,415,445,831,907,1438,1641,1.0000000000000002,0.3535533905932737,0.3333333333333333,0.3162277660168379,0.3162277660168379,0.2773500981126146,0.2672612419124244,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
5363,5363,1525,3780,3915,5866,6824,8377,2768,2784,2805,223,606,3985,9,138,1182,1480,1705,2076,2251,1.0000000000000002,0.3481553119113957,0.3481553119113957,0.3481553119113957,0.3481553119113957,0.3481553119113957,0.3481553119113957,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.2886751345948128,0.2886751345948128,0.2886751345948128,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831
5365,5365,5960,3225,7406,3002,8149,0,2076,2353,3331,3699,4418,6296,6593,6603,6743,6886,6931,6979,7338,1.0,0.3651483716701108,0.3508232077228117,0.3354101966249684,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
5366,5366,4801,888,2130,8287,2967,1737,2357,2615,6351,6404,6618,211,613,657,755,831,1257,1266,1494,1.0000000000000002,0.3779644730092272,0.3535533905932737,0.3162277660168379,0.3162277660168379,0.2519763153394848,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
5368,5368,3442,6522,19,6065,8544,3097,7716,7988,118,136,364,636,1205,2146,3005,3046,3047,4494,4934,1.0,0.4472135954999579,0.4472135954999579,0.4,0.4,0.3354101966249684,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
5369,5369,3152,2006,3826,4282,4136,6335,6641,315,1072,1308,2110,4256,4636,6115,6399,6665,7192,691,7070,1.0000000000000002,0.6324555320336759,0.4216370213557839,0.4216370213557839,0.3535533905932737,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3015113445777636,0.3015113445777636
5370,5370,3646,2977,2999,4156,6618,6626,7055,9056,16,211,295,444,489,613,1419,1433,1790,3147,3231,1.0,0.3535533905932737,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158
5371,5371,1575,7357,592,4439,7682,14,899,5303,6737,9,138,378,398,546,626,855,1104,1170,1172,1.0,0.4216370213557839,0.4216370213557839,0.4,0.4,0.3354101966249684,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
5373,5373,6487,3225,5445,6330,0,506,1137,1934,2353,2802,3563,3740,5160,5805,6030,6095,6132,6188,6218,1.0,0.4,0.3508232077228117,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
5374,5374,828,838,3641,3719,5947,5403,4237,13,831,3457,3697,3794,6849,8364,8505,126,142,461,885,1.0,0.3162277660168379,0.3,0.3,0.3,0.3,0.2738612787525831,0.2631174057921088,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2,0.2,0.2,0.2
5377,5377,2299,1211,1830,4792,6389,7269,7505,315,1703,2006,2659,3030,6632,93,2375,2490,8007,5291,7614,1.0000000000000002,0.3535533905932737,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.2886751345948128,0.2886751345948128
5380,5380,3602,6480,8081,4606,2992,8000,43,811,1393,3012,3573,4418,6359,7388,1136,1921,4155,6158,8204,1.0,0.5270462766947299,0.5270462766947299,0.4767312946227962,0.3813850356982369,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777
5381,5381,1622,3759,166,648,2865,3350,3466,4909,5317,8511,1274,3741,6560,7964,336,1691,3564,3929,4275,1.0000000000000002,0.4020151261036848,0.3813850356982369,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2508726030021272,0.2132007163556104,0.2132007163556104,0.2132007163556104,0.2132007163556104
5403,5403,8338,4237,828,3697,6892,940,1825,2627,3215,4251,4786,4939,5062,5947,6303,6315,8298,8601,970,1.0000000000000002,0.4166666666666668,0.4003203845127179,0.3849001794597505,0.3849001794597505,0.3849001794597505,0.3651483716701108,0.3651483716701108,0.3651483716701108,0.3651483716701108,0.3651483716701108,0.3651483716701108,0.3651483716701108,0.3651483716701108,0.3651483716701108,0.3651483716701108,0.3651483716701108,0.3651483716701108,0.3651483716701108,0.3333333333333334
5421,5421,2785,3418,6411,156,833,1198,1217,1285,1332,1347,1497,1631,2016,2164,2620,3028,6570,6572,6866,1.0000000000000002,0.3651483716701108,0.3651483716701108,0.3651483716701108,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831,0.2738612787525831
5445,5445,9102,504,1046,2109,6061,6450,0,506,1137,1546,1934,2353,2802,2972,3563,3740,4633,5160,5373,1.0000000000000002,0.3535533905932737,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379
5455,5455,6532,9260,8775,7617,223,3447,6710,7094,7170,8059,8910,430,456,1131,1191,1331,1346,1847,2190,1.0,0.4,0.4,0.3813850356982369,0.3354101966249684,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
5460,5460,3761,5734,5785,1662,7757,1367,1829,436,1194,1694,1879,2401,3016,3790,3879,4144,4540,5299,5801,1.0,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3354101966249684,0.3354101966249684,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
5486,5486,1711,2284,976,2729,8842,7768,8414,2907,4915,1710,2085,2149,2438,3154,3530,3592,4400,4600,5293,1.0,0.5720775535473555,0.4545454545454546,0.3015113445777636,0.3015113445777636,0.2727272727272727,0.2461829819586655,0.2279211529192759,0.2132007163556104,0.2132007163556104,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424,0.2010075630518424
